id,hour,day_of_week,month,day_of_year,is_weekend,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,month_sin,month_cos,hour_day_interaction,hour_month_interaction,day_month_interaction,weekend_hour_interaction,weekend_month_interaction,time_since_midnight,time_since_week_start,is_monday,is_friday,is_end_of_month,is_beginning_of_month,valeur_CO,valeur_NO2,valeur_O3,valeur_PM10,valeur_PM25
2022-08-17 22,22,2,8,229,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,44,176,16,0,0,22.0,70,0,0,0,0,0.402,72.2,5.1,22.0,15.4
2022-08-17 23,23,2,8,229,0,-0.2588190451025215,0.9659258262890681,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,46,184,16,0,0,23.0,71,0,0,0,0,0.369,64.2,3.2,20.7,12.8
2022-08-18 00,0,3,8,230,0,0.0,1.0,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,0,0,24,0,0,0.0,72,0,0,0,0,0.291,46.7,14.3,21.8,13.4
2022-08-18 01,1,3,8,230,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,3,8,24,0,0,1.0,73,0,0,0,0,0.263,37.5,15.1,16.6,10.9
2022-08-18 02,2,3,8,230,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,6,16,24,0,0,2.0,74,0,0,0,0,0.216,27.1,24.8,16.6,10.5
2022-08-18 03,3,3,8,230,0,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,9,24,24,0,0,3.0,75,0,0,0,0,0.191,25.5,28.8,18.6,11.5
2022-08-18 04,4,3,8,230,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,12,32,24,0,0,4.0,76,0,0,0,0,0.197,26.5,29.2,17.4,12.0
2022-08-18 05,5,3,8,230,0,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,15,40,24,0,0,5.0,77,0,0,0,0,0.209,33.1,29.6,24.3,17.3
2022-08-18 06,6,3,8,230,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,18,48,24,0,0,6.0,78,0,0,0,0,0.23,36.8,19.0,23.6,14.5
2022-08-18 07,7,3,8,230,0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,21,56,24,0,0,7.0,79,0,0,0,0,0.263,44.2,24.9,40.7,23.0
2022-08-18 08,8,3,8,230,0,0.8660254037844388,-0.4999999999999998,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,24,64,24,0,0,8.0,80,0,0,0,0,0.266,41.0,40.3,48.8,25.1
2022-08-18 09,9,3,8,230,0,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,27,72,24,0,0,9.0,81,0,0,0,0,0.225,26.1,72.7,38.9,20.1
2022-08-18 10,10,3,8,230,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,30,80,24,0,0,10.0,82,0,0,0,0,0.194,16.0,99.2,25.7,14.7
2022-08-18 11,11,3,8,230,0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,33,88,24,0,0,11.0,83,0,0,0,0,0.172,11.1,108.7,20.5,11.2
2022-08-18 12,12,3,8,230,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,36,96,24,0,0,12.0,84,0,0,0,0,0.159,10.1,111.8,18.9,9.8
2022-08-18 13,13,3,8,230,0,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,39,104,24,0,0,13.0,85,0,0,0,0,0.162,8.8,114.6,23.3,9.8
2022-08-18 14,14,3,8,230,0,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,42,112,24,0,0,14.0,86,0,0,0,0,0.159,8.9,108.1,20.8,9.0
2022-08-18 15,15,3,8,230,0,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,45,120,24,0,0,15.0,87,0,0,0,0,0.161,8.9,110.0,19.8,9.3
2022-08-18 16,16,3,8,230,0,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,48,128,24,0,0,16.0,88,0,0,0,0,0.158,10.1,109.4,19.7,7.9
2022-08-18 17,17,3,8,230,0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,51,136,24,0,0,17.0,89,0,0,0,0,0.166,11.1,105.7,19.6,8.3
2022-08-18 18,18,3,8,230,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,54,144,24,0,0,18.0,90,0,0,0,0,0.195,11.4,109.0,29.4,14.1
2022-08-18 19,19,3,8,230,0,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,57,152,24,0,0,19.0,91,0,0,0,0,0.205,9.9,108.8,28.3,18.1
2022-08-18 20,20,3,8,230,0,-0.8660254037844386,0.5,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,60,160,24,0,0,20.0,92,0,0,0,0,0.204,12.0,103.7,25.2,16.5
2022-08-18 21,21,3,8,230,0,-0.7071067811865477,0.7071067811865475,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,63,168,24,0,0,21.0,93,0,0,0,0,0.18,9.2,106.8,21.2,13.7
2022-08-18 22,22,3,8,230,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,66,176,24,0,0,22.0,94,0,0,0,0,0.168,8.6,100.8,18.8,12.8
2022-08-18 23,23,3,8,230,0,-0.2588190451025215,0.9659258262890681,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,69,184,24,0,0,23.0,95,0,0,0,0,0.159,8.1,94.5,16.7,12.0
2022-08-19 00,0,4,8,231,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,0,0,32,0,0,0.0,96,0,1,0,0,0.149,6.9,89.0,15.5,10.6
2022-08-19 01,1,4,8,231,0,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,4,8,32,0,0,1.0,97,0,1,0,0,0.14,6.4,82.7,,11.6
2022-08-19 02,2,4,8,231,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,8,16,32,0,0,2.0,98,0,1,0,0,0.139,8.0,76.8,14.0,10.1
2022-08-19 03,3,4,8,231,0,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,12,24,32,0,0,3.0,99,0,1,0,0,0.133,7.6,72.9,13.7,9.9
2022-08-19 04,4,4,8,231,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,16,32,32,0,0,4.0,100,0,1,0,0,0.131,8.9,65.4,12.3,8.0
2022-08-19 05,5,4,8,231,0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,20,40,32,0,0,5.0,101,0,1,0,0,0.126,11.3,50.4,9.6,5.5
2022-08-19 06,6,4,8,231,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,24,48,32,0,0,6.0,102,0,1,0,0,0.125,12.5,40.7,,5.6
2022-08-19 07,7,4,8,231,0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,28,56,32,0,0,7.0,103,0,1,0,0,0.122,11.6,34.5,,5.7
2022-08-19 08,8,4,8,231,0,0.8660254037844388,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,32,64,32,0,0,8.0,104,0,1,0,0,0.12,10.0,33.6,,4.8
2022-08-19 09,9,4,8,231,0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,36,72,32,0,0,9.0,105,0,1,0,0,0.131,10.5,33.4,,4.7
2022-08-19 10,10,4,8,231,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,40,80,32,0,0,10.0,106,0,1,0,0,0.126,10.2,36.7,,4.6
2022-08-19 11,11,4,8,231,0,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,44,88,32,0,0,11.0,107,0,1,0,0,0.129,9.8,41.2,,5.2
2022-08-19 12,12,4,8,231,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,48,96,32,0,0,12.0,108,0,1,0,0,0.136,12.5,40.4,,4.6
2022-08-19 13,13,4,8,231,0,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,52,104,32,0,0,13.0,109,0,1,0,0,0.133,9.8,44.9,,4.2
2022-08-19 14,14,4,8,231,0,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,56,112,32,0,0,14.0,110,0,1,0,0,0.128,8.7,51.9,,4.1
2022-08-19 15,15,4,8,231,0,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,60,120,32,0,0,15.0,111,0,1,0,0,0.13,10.8,50.9,,4.0
2022-08-19 16,16,4,8,231,0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,64,128,32,0,0,16.0,112,0,1,0,0,0.142,14.3,46.9,,4.2
2022-08-19 17,17,4,8,231,0,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,68,136,32,0,0,17.0,113,0,1,0,0,0.161,22.9,36.9,,4.6
2022-08-19 18,18,4,8,231,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,72,144,32,0,0,18.0,114,0,1,0,0,0.144,18.1,35.2,11.1,3.9
2022-08-19 19,19,4,8,231,0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,76,152,32,0,0,19.0,115,0,1,0,0,0.137,11.3,35.8,6.0,2.7
2022-08-19 20,20,4,8,231,0,-0.8660254037844386,0.5,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,80,160,32,0,0,20.0,116,0,1,0,0,0.124,8.2,41.2,4.6,2.5
2022-08-19 21,21,4,8,231,0,-0.7071067811865477,0.7071067811865475,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,84,168,32,0,0,21.0,117,0,1,0,0,0.128,9.3,44.8,6.4,4.4
2022-08-19 22,22,4,8,231,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,88,176,32,0,0,22.0,118,0,1,0,0,0.127,10.3,47.1,7.6,4.5
2022-08-19 23,23,4,8,231,0,-0.2588190451025215,0.9659258262890681,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,92,184,32,0,0,23.0,119,0,1,0,0,0.124,9.4,50.3,10.1,5.2
2022-08-20 00,0,5,8,232,1,0.0,1.0,-0.9749279121818235,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,0,0,40,0,8,0.0,120,0,0,0,0,0.121,7.8,55.1,11.7,6.1
2022-08-20 01,1,5,8,232,1,0.25881904510252074,0.9659258262890683,-0.9749279121818235,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,5,8,40,1,8,1.0,121,0,0,0,0,0.124,10.2,52.5,14.2,7.3
2022-08-20 02,2,5,8,232,1,0.49999999999999994,0.8660254037844387,-0.9749279121818235,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,10,16,40,2,8,2.0,122,0,0,0,0,0.123,9.1,48.3,14.4,7.3
2022-08-20 03,3,5,8,232,1,0.7071067811865475,0.7071067811865476,-0.9749279121818235,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,15,24,40,3,8,3.0,123,0,0,0,0,0.123,9.5,46.0,13.1,7.0
2022-08-20 04,4,5,8,232,1,0.8660254037844386,0.5000000000000001,-0.9749279121818235,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,20,32,40,4,8,4.0,124,0,0,0,0,0.123,9.6,40.9,13.2,6.8
2022-08-20 05,5,5,8,232,1,0.9659258262890683,0.25881904510252074,-0.9749279121818235,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,25,40,40,5,8,5.0,125,0,0,0,0,0.127,12.2,37.3,14.9,7.0
2022-08-20 06,6,5,8,232,1,1.0,6.123233995736766e-17,-0.9749279121818235,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,30,48,40,6,8,6.0,126,0,0,0,0,0.132,13.1,36.6,16.1,7.7
2022-08-20 07,7,5,8,232,1,0.9659258262890683,-0.25881904510252063,-0.9749279121818235,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,35,56,40,7,8,7.0,127,0,0,0,0,0.131,12.4,40.0,17.9,8.4
2022-08-20 08,8,5,8,232,1,0.8660254037844388,-0.4999999999999998,-0.9749279121818235,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,40,64,40,8,8,8.0,128,0,0,0,0,0.126,8.6,51.3,19.2,9.0
2022-08-20 09,9,5,8,232,1,0.7071067811865476,-0.7071067811865475,-0.9749279121818235,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,45,72,40,9,8,9.0,129,0,0,0,0,0.124,7.4,58.7,21.1,8.7
2022-08-20 10,10,5,8,232,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818235,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,50,80,40,10,8,10.0,130,0,0,0,0,0.125,5.8,66.9,18.3,8.1
2022-08-20 11,11,5,8,232,1,0.258819045102521,-0.9659258262890682,-0.9749279121818235,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,55,88,40,11,8,11.0,131,0,0,0,0,0.123,5.5,71.6,20.8,8.2
2022-08-20 12,12,5,8,232,1,1.2246467991473532e-16,-1.0,-0.9749279121818235,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,60,96,40,12,8,12.0,132,0,0,0,0,0.124,5.1,76.6,19.0,7.5
2022-08-20 13,13,5,8,232,1,-0.2588190451025208,-0.9659258262890683,-0.9749279121818235,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,65,104,40,13,8,13.0,133,0,0,0,0,0.125,5.5,78.9,,8.5
2022-08-20 14,14,5,8,232,1,-0.4999999999999998,-0.8660254037844388,-0.9749279121818235,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,70,112,40,14,8,14.0,134,0,0,0,0,0.126,5.7,82.3,,8.5
2022-08-20 15,15,5,8,232,1,-0.7071067811865471,-0.7071067811865479,-0.9749279121818235,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,75,120,40,15,8,15.0,135,0,0,0,0,0.128,6.5,82.1,,8.5
2022-08-20 16,16,5,8,232,1,-0.8660254037844384,-0.5000000000000004,-0.9749279121818235,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,80,128,40,16,8,16.0,136,0,0,0,0,0.131,7.4,81.7,,9.3
2022-08-20 17,17,5,8,232,1,-0.9659258262890683,-0.25881904510252063,-0.9749279121818235,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,85,136,40,17,8,17.0,137,0,0,0,0,0.142,11.2,78.9,,8.2
2022-08-20 18,18,5,8,232,1,-1.0,-1.8369701987210297e-16,-0.9749279121818235,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,90,144,40,18,8,18.0,138,0,0,0,0,0.154,19.7,66.4,,7.8
2022-08-20 19,19,5,8,232,1,-0.9659258262890684,0.2588190451025203,-0.9749279121818235,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,95,152,40,19,8,19.0,139,0,0,0,0,0.181,29.0,52.6,,9.6
2022-08-20 20,20,5,8,232,1,-0.8660254037844386,0.5,-0.9749279121818235,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,100,160,40,20,8,20.0,140,0,0,0,0,0.18,17.5,64.4,,10.8
2022-08-20 21,21,5,8,232,1,-0.7071067811865477,0.7071067811865475,-0.9749279121818235,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,105,168,40,21,8,21.0,141,0,0,0,0,0.167,16.7,67.2,21.9,10.3
2022-08-20 22,22,5,8,232,1,-0.5000000000000004,0.8660254037844384,-0.9749279121818235,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,110,176,40,22,8,22.0,142,0,0,0,0,0.164,19.1,59.4,20.8,10.5
2022-08-20 23,23,5,8,232,1,-0.2588190451025215,0.9659258262890681,-0.9749279121818235,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,115,184,40,23,8,23.0,143,0,0,0,0,0.166,22.0,50.3,15.3,8.3
2022-08-21 00,0,6,8,233,1,0.0,1.0,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,0,0,48,0,8,0.0,144,0,0,0,0,0.158,22.2,42.5,14.2,7.3
2022-08-21 01,1,6,8,233,1,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,6,8,48,1,8,1.0,145,0,0,0,0,0.134,13.3,51.4,13.1,6.9
2022-08-21 02,2,6,8,233,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,12,16,48,2,8,2.0,146,0,0,0,0,0.134,13.9,48.8,11.9,6.3
2022-08-21 03,3,6,8,233,1,0.7071067811865475,0.7071067811865476,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,18,24,48,3,8,3.0,147,0,0,0,0,0.132,10.0,52.7,11.2,5.9
2022-08-21 04,4,6,8,233,1,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,24,32,48,4,8,4.0,148,0,0,0,0,0.138,16.3,44.5,11.2,6.2
2022-08-21 05,5,6,8,233,1,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,30,40,48,5,8,5.0,149,0,0,0,0,0.146,18.0,40.0,13.4,6.7
2022-08-21 06,6,6,8,233,1,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,36,48,48,6,8,6.0,150,0,0,0,0,0.128,11.0,48.9,,6.5
2022-08-21 07,7,6,8,233,1,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,42,56,48,7,8,7.0,151,0,0,0,0,0.146,14.1,48.6,,7.9
2022-08-21 08,8,6,8,233,1,0.8660254037844388,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,48,64,48,8,8,8.0,152,0,0,0,0,0.158,17.3,50.8,,8.8
2022-08-21 09,9,6,8,233,1,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,54,72,48,9,8,9.0,153,0,0,0,0,0.158,15.6,62.7,,9.3
2022-08-21 10,10,6,8,233,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,60,80,48,10,8,10.0,154,0,0,0,0,0.152,15.1,70.9,,8.9
2022-08-21 11,11,6,8,233,1,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,66,88,48,11,8,11.0,155,0,0,0,0,0.143,9.9,82.6,,8.5
2022-08-21 12,12,6,8,233,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,72,96,48,12,8,12.0,156,0,0,0,0,0.137,9.1,84.0,,6.6
2022-08-21 13,13,6,8,233,1,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,78,104,48,13,8,13.0,157,0,0,0,0,0.124,8.3,72.0,,5.1
2022-08-21 14,14,6,8,233,1,-0.4999999999999998,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,84,112,48,14,8,14.0,158,0,0,0,0,0.118,6.9,64.0,,4.5
2022-08-21 15,15,6,8,233,1,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,90,120,48,15,8,15.0,159,0,0,0,0,0.126,8.8,59.5,,5.1
2022-08-21 16,16,6,8,233,1,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,96,128,48,16,8,16.0,160,0,0,0,0,0.126,10.1,63.9,,6.0
2022-08-21 17,17,6,8,233,1,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,102,136,48,17,8,17.0,161,0,0,0,0,0.142,12.4,69.2,,8.2
2022-08-21 18,18,6,8,233,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,108,144,48,18,8,18.0,162,0,0,0,0,0.147,13.4,75.9,,7.7
2022-08-21 19,19,6,8,233,1,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,114,152,48,19,8,19.0,163,0,0,0,0,0.158,19.3,68.3,18.2,7.8
2022-08-21 20,20,6,8,233,1,-0.8660254037844386,0.5,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,120,160,48,20,8,20.0,164,0,0,0,0,0.143,13.1,62.5,19.4,7.3
2022-08-21 21,21,6,8,233,1,-0.7071067811865477,0.7071067811865475,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,126,168,48,21,8,21.0,165,0,0,0,0,0.126,7.6,62.4,17.1,7.6
2022-08-21 22,22,6,8,233,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,132,176,48,22,8,22.0,166,0,0,0,0,0.123,6.7,65.4,15.8,7.9
2022-08-21 23,23,6,8,233,1,-0.2588190451025215,0.9659258262890681,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,138,184,48,23,8,23.0,167,0,0,0,0,0.12,7.1,69.1,15.2,8.3
2022-08-22 00,0,0,8,234,0,0.0,1.0,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0.0,0,1,0,0,0,0.119,5.8,70.3,16.4,8.5
2022-08-22 01,1,0,8,234,0,0.25881904510252074,0.9659258262890683,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,8,0,0,0,1.0,1,1,0,0,0,0.118,4.9,68.4,20.8,9.0
2022-08-22 02,2,0,8,234,0,0.49999999999999994,0.8660254037844387,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,16,0,0,0,2.0,2,1,0,0,0,0.122,7.0,61.5,11.1,6.3
2022-08-22 03,3,0,8,234,0,0.7071067811865475,0.7071067811865476,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,24,0,0,0,3.0,3,1,0,0,0,0.121,8.0,58.5,10.3,6.0
2022-08-22 04,4,0,8,234,0,0.8660254037844386,0.5000000000000001,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,32,0,0,0,4.0,4,1,0,0,0,0.129,11.5,55.7,12.6,6.6
2022-08-22 05,5,0,8,234,0,0.9659258262890683,0.25881904510252074,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,40,0,0,0,5.0,5,1,0,0,0,0.142,22.7,44.3,16.5,7.5
2022-08-22 06,6,0,8,234,0,1.0,6.123233995736766e-17,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,48,0,0,0,6.0,6,1,0,0,0,0.155,24.1,41.8,,8.4
2022-08-22 07,7,0,8,234,0,0.9659258262890683,-0.25881904510252063,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,56,0,0,0,7.0,7,1,0,0,0,0.174,22.7,47.4,,9.2
2022-08-22 08,8,0,8,234,0,0.8660254037844388,-0.4999999999999998,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,64,0,0,0,8.0,8,1,0,0,0,0.178,19.5,50.0,,11.8
2022-08-22 09,9,0,8,234,0,0.7071067811865476,-0.7071067811865475,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,72,0,0,0,9.0,9,1,0,0,0,0.148,12.4,68.4,,8.9
2022-08-22 10,10,0,8,234,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,80,0,0,0,10.0,10,1,0,0,0,0.136,8.3,75.1,,8.2
2022-08-22 11,11,0,8,234,0,0.258819045102521,-0.9659258262890682,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,88,0,0,0,11.0,11,1,0,0,0,0.138,8.7,74.6,,7.1
2022-08-22 12,12,0,8,234,0,1.2246467991473532e-16,-1.0,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,96,0,0,0,12.0,12,1,0,0,0,0.134,8.9,76.6,,6.2
2022-08-22 13,13,0,8,234,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,104,0,0,0,13.0,13,1,0,0,0,0.13,9.5,72.1,,5.9
2022-08-22 14,14,0,8,234,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,112,0,0,0,14.0,14,1,0,0,0,0.139,10.6,65.4,,6.6
2022-08-22 15,15,0,8,234,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,120,0,0,0,15.0,15,1,0,0,0,0.132,10.9,61.0,,3.9
2022-08-22 16,16,0,8,234,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,128,0,0,0,16.0,16,1,0,0,0,0.13,9.3,58.0,,4.1
2022-08-22 17,17,0,8,234,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,136,0,0,0,17.0,17,1,0,0,0,0.132,10.0,57.6,,3.9
2022-08-22 18,18,0,8,234,0,-1.0,-1.8369701987210297e-16,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,144,0,0,0,18.0,18,1,0,0,0,0.136,11.0,55.7,13.3,3.1
2022-08-22 19,19,0,8,234,0,-0.9659258262890684,0.2588190451025203,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,152,0,0,0,19.0,19,1,0,0,0,0.143,17.2,44.0,11.2,3.2
